doc_name,para_idx,president,year,era,zero_sum_primary,zero_sum_second,text
/the-presidency/presidential-speeches/january-29-1993-press-conference-gays-military,15,Bill Clinton,1993,Post-Cold War,True,False,"The ban will be issued, or will be lifted, rather? The President. That is my position. My position is that I still embrace the principle, and I think it should be done. The position of those who are opposed to me is that they think that the problems will be so overwhelming everybody with good sense will change their position. I don't expect to do that. Q. So you definitely expect to do it. And secondly - The President. I don't expect to change my position, no. Q. What do you think is going to happen in the military? There have been all sorts of dire predictions of violence, of mass comingsout, whatever. What do you think the impact of this is going to be, practically?"
/the-presidency/presidential-speeches/january-29-2013-remarks-immigration-reform,8,Barack Obama,2013,Post-Cold War,True,False,"It's not just about the folks who come here illegally and have the effect they have on our economy. It's also about the folks who try to come here legally but have a hard time doing so, and the effect that has on our economy. Right now, there are brilliant students from all over the world sitting in classrooms at our top universities. They're earning degrees in the fields of the future, like engineering and computer science. But once they finish school, once they earn that diploma, there's a good chance they'll have to leave our country. Think about that. Intel was started with the help of an immigrant who studied here and then stayed here. Instagram was started with the help of an immigrant who studied here and then stayed here."
/the-presidency/presidential-speeches/january-29-2013-remarks-immigration-reform,9,Barack Obama,2013,Post-Cold War,True,False,"Right now in one of those classrooms, there's a student wrestling with how to turn their big idea -- their Intel or Instagram -- into a big business. We're giving them all the skills they need to figure that out, but then we're going to turn around and tell them to start that business and create those jobs in China or India or Mexico or someplace else? That's not how you grow new industries in America. That's how you give new industries to our competitors. That's why we need comprehensive immigration reform. Now, during my first term, we took steps to try and patch up some of the worst cracks in the system. First, we strengthened security at the borders so that we could finally stem the tide of illegal immigrants."
/the-presidency/presidential-speeches/january-7-1954-state-union-address,6,Dwight D. Eisenhower,1954,The Cold War,True,False,"I. FOREIGN AFFAIRS American freedom is threatened so long as the world Communist conspiracy exists in its present scope, power and hostility. More closely than ever before, American freedom is interlocked with the freedom of other people. In the unity of the free world lies our best chance to reduce the Communist threat without war. In the task of maintaining this unity and strengthening all its parts, the greatest responsibility falls naturally on those who, like ourselves, retain the most freedom and strength."
/the-presidency/presidential-speeches/january-9-1958-state-union-address,6,Dwight D. Eisenhower,1958,The Cold War,True,False,"The only answer to a regime that wages total cold war is to wage total peace. This means bringing to bear every asset of our personal and national lives upon the task of building the conditions in which security and peace can grow. III. Among our assets, let us first briefly glance at our military power. Military power serves the cause of security by making prohibitive the cost of any aggressive attack."
/the-presidency/presidential-speeches/january-9-1958-state-union-address,10,Dwight D. Eisenhower,1958,The Cold War,True,False,"Now as to the period ahead: Every part of our military establishment must and will be equipped to do its defensive job with the most modern weapons and methods. But it is particularly important to our planning that we make a candid estimate of the effect of long-range ballistic missiles on the present deterrent power I have described. At this moment, the consensus of opinion is that we are probably somewhat behind the Soviets in some areas of long-range ballistic missile development. But it is my conviction, based on close study of all relevant intelligence, that if we make the necessary effort, we will have the missiles, in the needed quantity and in time, to sustain and strengthen the deterrent power of our increasingly efficient bombers. One encouraging fact evidencing this ability is the rate of progress we have achieved since we began to concentrate on these missiles."
/the-presidency/presidential-speeches/january-9-1958-state-union-address,13,Dwight D. Eisenhower,1958,The Cold War,True,False,"By contrast, the Soviet Union has surrounded itself with captive and sullen nations. Like a crack in the crust of an uneasily sleeping volcano, the Hungarian uprising revealed the depth and intensity of the patriotic longing for liberty that still burns within these countries. The world thinks of us as a country which is strong, but which will never start a war. The world also thinks of us as a land which has never enslaved anyone and which is animated by humane ideals. This friendship, based on common ideals, is one of our greatest sources of strength."
/the-presidency/presidential-speeches/january-9-1958-state-union-address,32,Dwight D. Eisenhower,1958,The Cold War,True,False,"3. MUTUAL AID Third: We must continue to strengthen our mutual security efforts. Most people now realize that our programs of military aid and defense support are an integral part of our own defense effort. If the foundations of the Free World structure were progressively allowed to crumble under the pressure of communist imperialism, the entire house of freedom would be in danger of collapse."
/the-presidency/presidential-speeches/july-14-1870-message-regarding-us-international-relations,31,Ulysses S. Grant,1870,Civil War & Reconstruction,True,False,"Our total imports in the year ending June 30, 1869, from these countries were less than $25,000,000 (or not one-half the amount from Cuba alone), and our exports for the same time to them were only $17,850,313; and yet these countries have an aggregate population nearly or quite as great as that of the United States; they have republican forms of government, and they profess to be, and probably really are, in political sympathy with us. This Department is not able to give with entire accuracy the imports and exports of Great Britain with the same countries during the corresponding period. It is believed, however, the following figures will be found to be not far from correct: Imports to Great Britain, $42,820,942; exports from Great Britain, $40,682,102."
/the-presidency/presidential-speeches/july-14-1870-message-regarding-us-international-relations,34,Ulysses S. Grant,1870,Civil War & Reconstruction,True,False,"The Isthmus of Panama is the common point where the commerce of the western coasts of Mexico and South America meets. When it arrives there, why should it seek Liverpool and London rather than New York? The political causes which have operated to divert this commerce from us the Secretary of State has endeavored to explain. A favorable time has now come for removing them--for laying the foundation of an American policy which shall bind in closer union the American Republics. Let them understand that the United States do not covet their territories; that our only desire is to see them peaceful, with free and stable governments, increasing in wealth and population, and developing in the lines in which their own traditions, customs, habits, laws, and modes of thought will naturally take them."
/the-presidency/presidential-speeches/july-19-1940-democratic-national-convention,20,Franklin D. Roosevelt,1940,War & New Deal,True,False,"In Europe, many nations, through dictatorships or invasions, have been compelled to abandon normal democratic processes. They have been compelled to adopt forms of government which some call ""new and efficient."" They are not new, my friends, they are only a relapse - a relapse into ancient history. The omnipotent rulers of the greater part of modern Europe have guaranteed efficiency, and work, and a type of security. But the slaves who built the pyramids for the glory of the dictator Pharaohs of Egypt had that kind of security, that kind of efficiency, that kind of corporative state. So did the inhabitants of that world which extended from Britain to Persia under the undisputed rule of the proconsuls sent out from Rome."
/the-presidency/presidential-speeches/july-19-1940-democratic-national-convention,21,Franklin D. Roosevelt,1940,War & New Deal,True,False,"So did the henchmen, the tradesmen, the mercenaries and the slaves of the feudal system which dominated Europe a thousand years ago. So did the people of those nations of Europe who received their kings and their government at the whim of the conquering Napoleon. Whatever its new trappings and new slogans, tyranny is the oldest and most discredited rule known to history. And whenever tyranny has replaced a more human form of Government it has been due more to internal causes than external. Democracy can thrive only when it enlists the devotion of those whom Lincoln called the common people. Democracy can hold that devotion only when it adequately respects their dignity by so ordering society as to assure to the masses of men and women reasonable security and hope for themselves and for their children."
/the-presidency/presidential-speeches/july-19-1940-democratic-national-convention,23,Franklin D. Roosevelt,1940,War & New Deal,True,False,"I would not undo, if I could, the efforts I made to prevent war from the moment it was threatened and to restrict the area of carnage, down to the last minute. I do not now soften the condemnation expressed by Secretary Hull and myself from time to time for the acts of aggression that have wiped out ancient liberty-loving, peace-pursuing countries which had scrupulously maintained neutrality. I do not recant the sentiments of sympathy with all free peoples resisting such aggression, or begrudge the material aid that we have given to them. I do not regret my consistent endeavor to awaken this country to the menace for us and for all we hold dear. I have pursued these efforts in the face of appeaser fifth columnists who charged me with hysteria and war-mongering."
/the-presidency/presidential-speeches/july-20-1944-democratic-national-convention,5,Franklin D. Roosevelt,1944,War & New Deal,True,False,"The American people now know that all Nations of the world - large and small - will have to play their appropriate part in keeping the peace by force, and in deciding peacefully the disputes which might lead to war. We all know how truly the world has become one - that if Germany and Japan, for example, were to come through this war with their philosophies established and their armies intact, our own grandchildren would again have to be fighting in their day for their liberties and their lives. Some day soon we shall all be able to fly to any other part of the world within twenty-four hours. Oceans will no longer figure as greatly in our physical defense as they have in the past."
/the-presidency/presidential-speeches/july-20-1944-democratic-national-convention,10,Franklin D. Roosevelt,1944,War & New Deal,True,False,"They will not decide these questions by reading glowing words or platform pledges - the mouthings of those who are willing to promise anything and everything - contradictions, inconsistencies, impossibilities - anything which might snare a few votes here and a few votes there. They will decide on the record-the record written on the seas, on the land, and in the skies. They will decide on the record of our domestic accomplishments in recovery and reform since March 4, 1933. And they will decide on the record of our war production and food production - unparalleled in all history, in spite of the doubts and sneers of those in high places who said it cannot be done. They will decide on the record of the International Food Conference, of U.N.R.R.A., of the International Labor Conference, of the International Education Conference, of the International Monetary Conference."
/the-presidency/presidential-speeches/july-24-1964-press-conference-state-department,9,Lyndon B. Johnson,1964,The Cold War,True,False,"If those who practice terror and ambush and murder will simply honor their existing agreements, there can easily be peace in Southeast Asia immediately. But we do not believe in a conference called to ratify terror, so our policy is unchanged. For 10 years, and in three different administrations, the United States has been committed to the freedom and the independence of South Viet-Nam, helping others to help themselves."
/the-presidency/presidential-speeches/july-24-2018-speech-veterans-foreign-wars-national-convention,3,Donald Trump,2018,The present era,True,False,"AUDIENCE: Booo - THE PRESIDENT: Every one of them. If you want to know who's running, just take a look at Wilkie's score, because every single one of them - there will be probably quite a few more - but in the Senate, that was it. But what a great vote. And he's going to do a fantastic job. There's been nothing more important to me. Thank you. Thank you."
/the-presidency/presidential-speeches/july-24-2018-speech-veterans-foreign-wars-national-convention,25,Donald Trump,2018,The present era,True,False,"My administration is committed to ensuring that our warfighters have the tools, the resources, the firepower that they need to defeat our enemies with overwhelming force. Hopefully we will never have to use the kind of power that I'm building and helping to build for you. Hopefully people will look at us and they'll say, ""Let's pass. Let's pass."" America is a peace-loving nation. We do not seek conflict. But if conflict is forced upon us, we will defend ourselves. And if we must, we will fight and we will do nothing but win. As the great General MacArthur once said, ""In war there is no substitute for victory."" Victory."
/the-presidency/presidential-speeches/july-24-2018-speech-veterans-foreign-wars-national-convention,38,Donald Trump,2018,The present era,False,True,"Similar things with other countries, like the European Union. They're a big abuser. But it's all working out. And just remember: What you're seeing and what you're reading is not what's happening. And I'll tell you, I have so many people that are so in favor - because we have to make our country truly great again. Remember? ""Make America Great Again."" And then, in two and a half years, it's called, ""Keep America Great."" So the way we keep America great is to make at least reasonable - I'm not saying - at least reasonable, at least fair trade deals. Not stupid trade deals, like we've put up with for 25 years. So we're changing it, and we're changing it rapidly."
/the-presidency/presidential-speeches/july-28-1965-press-conference,2,Lyndon B. Johnson,1965,The Cold War,True,False,"The answer, like the war itself, is not an easy one, but it echoes clearly from the painful lessons of half a century. Three times in my lifetime, in two World Wars and in Korea, Americans have gone to far lands to fight for freedom. We have learned at a terrible and a brutal cost that retreat does not bring safety and weakness does not bring peace"
/the-presidency/presidential-speeches/july-28-1965-press-conference,10,Lyndon B. Johnson,1965,The Cold War,True,False,"First, we intend to convince the Communists that we cannot be defeated by force of arms or by superior power. They are not easily convinced. In recent months they have greatly increased their fighting forces and their attacks and the number of incidents. I have asked the Commanding General, General Westmoreland, what more he needs to meet this mounting aggression. He has told me. We will meet his needs."
/the-presidency/presidential-speeches/july-31-1991-press-conference-mikhail-gorbachev,55,George H. W. Bush,1991,Post-Cold War,True,False,"And now if we have, for example, a common energy approach, there will be mechanisms of administering this and will have a great significance in the fate of Europe and the process to realize this. Thus, in going along this path without destroying the old institutions in creating new ones, we probably will find the forms gradually to resolve these issues. But if we declare a specific course, but will keep the old structures, institutions without changing them at all, then again, there can be a process of simply regrouping of forces in Europe. And there can be new confrontations which would come into being with a different distribution of forces."
/the-presidency/presidential-speeches/july-31-1991-press-conference-mikhail-gorbachev,113,George H. W. Bush,1991,Post-Cold War,True,False,"And now if we have, for example, a common energy approach, there will be mechanisms of administering this and will have a great significance in the fate of Europe and the process to realize this. Thus, in going along this path without destroying the old institutions in creating new ones, we probably will find the forms gradually to resolve these issues. But if we declare a specific course, but will keep the old structures, institutions without changing them at all, then again, there can be a process of simply regrouping of forces in Europe. And there can be new confrontations which would come into being with a different distribution of forces."
/the-presidency/presidential-speeches/july-5-1966-press-conference-lbj-ranch,45,Lyndon B. Johnson,1966,The Cold War,True,False,"I cannot understand the thinking of any country or any people, or any person, that says we should sit by with our hands tied behind us while these men bring their mortars, their hand grenades and their bombs into our barracks and kill our Marines, attack our camps, murder the village chief, and that we should not do anything about it."
/the-presidency/presidential-speeches/july-8-1894-proclamation-regarding-railroad-strike,2,Grover Cleveland,1894,The Gilded Age,True,False,Those who disregard this warning and persist in taking part with a riotous mob in forcibly resisting and obstructing the execution of the laws of the United States or interfering with the functions of the Government or destroying or attempting to destroy the property belonging to the United States or under its protection can not be regarded otherwise than as public enemies.
/the-presidency/presidential-speeches/july-8-2021-speech-drawdown-us-forces-afghanistan,16,Joe Biden,2021,The present era,True,False,"If, in April, I had instead announced that the United States was going to back - going back on that agreement made by the last administration - [that] the United States and allied forces would remain in Afghanistan for the foreseeable future - the Taliban would have again begun to target our forces. The status quo was not an option. Staying would have meant U.S. troops taking casualties; American men and women back in the middle of a civil war. And we would have run the risk of having to send more troops back into Afghanistan to defend our remaining troops."
/the-presidency/presidential-speeches/july-8-2021-speech-drawdown-us-forces-afghanistan,21,Joe Biden,2021,The present era,True,False,"And we also need to focus on shoring up America's core strengths to meet the strategic competition with China and other nations that is really going to determine - determine our future. We have to defeat COVID-19 at home and around the world, make sure we're better prepared for the next pandemic or biological threat. We need to establish international norms for cyberspace and the use of emergenc- - emerging technologies."
/the-presidency/presidential-speeches/july-8-2021-speech-drawdown-us-forces-afghanistan,26,Joe Biden,2021,The present era,True,False,"THE PRESIDENT: Because you - the Afghan troops have 300,000 well-equipped - as well-equipped as any army in the world - and an air force against something like 75,000 Taliban. It is not inevitable. Q: Do you trust the Taliban, Mr. President? Do you trust the Taliban, sir? THE PRESIDENT: You - is that a serious question? Q: It is absolutely a serious question. Do you trust the Taliban?"
/the-presidency/presidential-speeches/june-1-1965-press-conference-east-room,5,Lyndon B. Johnson,1965,The Cold War,True,False,"The American people, I think, want their own Government to be not only strong but compassionate. They know that a society is secure only when there is full social justice for all of its people, and these principles of compassion and justice never stop at the water's edge. So we do not intend that the enemies of freedom shall become the inheritors of man's worldwide revolt against injustice and misery. Therefore, we expect to lead in that struggle, not to conquer or to subdue, but to give each people the chance to build its own nation in its own way."
/the-presidency/presidential-speeches/june-1-1965-press-conference-east-room,6,Lyndon B. Johnson,1965,The Cold War,True,False,"My personal representative, Mr. Eugene Black, has already begun extensive and hopeful discussions with interested parties around the world. Thus, the groundwork has already been laid for a long-range development plan for all of southeast Asia, led by Asians, to improve the life of Asians. In South Viet-Nam today, brave and enduring people are carrying on a determined resistance against those who would destroy their independence. They will win this fight, and the United States of America is going to help them win it."
/the-presidency/presidential-speeches/june-1-2002-graduation-speech-west-point,10,George W. Bush,2002,Post-Cold War,True,False,"In defending the peace, we face a threat with no precedent. Enemies in the past needed great armies and great industrial capabilities to endanger the American people and our nation. The attacks of September the 11th required a few hundred thousand dollars in the hands of a few dozen evil and deluded men. All of the chaos and suffering they caused came at much less than the cost of a single tank. The dangers have not passed. This government and the American people are on watch, we are ready, because we know the terrorists have more money and more men and more plans."
/the-presidency/presidential-speeches/june-1-2002-graduation-speech-west-point,11,George W. Bush,2002,Post-Cold War,True,False,"The gravest danger to freedom lies at the perilous crossroads of radicalism and technology. When the spread of chemical and biological and nuclear weapons, along with ballistic missile technology -- when that occurs, even weak states and small groups could attain a catastrophic power to strike great nations. Our enemies have declared this very intention, and have been caught seeking these terrible weapons. They want the capability to blackmail us, or to harm us, or to harm our friends -- and we will oppose them with all our power."
/the-presidency/presidential-speeches/june-1-2002-graduation-speech-west-point,17,George W. Bush,2002,Post-Cold War,False,True,"America confronted imperial communism in many different ways -- diplomatic, economic, and military. Yet moral clarity was essential to our victory in the Cold War. When leaders like John F. Kennedy and Ronald Reagan refused to gloss over the brutality of tyrants, they gave hope to prisoners and dissidents and exiles, and rallied free nations to a great cause. Some worry that it is somehow undiplomatic or impolite to speak the language of right and wrong. I disagree. Different circumstances require different methods, but not different moralities. Moral truth is the same in every culture, in every time, and in every place. Targeting innocent civilians for murder is always and everywhere wrong. Brutality against women is always and everywhere wrong. There can be no neutrality between justice and cruelty, between the innocent and the guilty. We are in a conflict between good and evil, and America will call evil by its name. By confronting evil and lawless regimes, we do not create a problem, we reveal a problem. And we will lead the world in opposing it."
/the-presidency/presidential-speeches/june-1-2020-statement-protests-against-police-brutality,3,Donald Trump,2020,The present era,True,False,"These are not acts of peaceful protest. These are acts of domestic terror. The destruction of innocent life and the spilling of innocent blood is an offense to humanity and a crime against God. America needs creation, not destruction; cooperation, not contempt; security, not anarchy; healing, not hatred; justice, not chaos. This is our mission, and we will succeed. One hundred percent, we will succeed. Our country always wins."
/the-presidency/presidential-speeches/june-12-1987-address-brandenburg-gate-berlin-wall,3,Ronald Reagan,1987,The Cold War,False,True,"Standing before the Brandenburg Gate, every man is a German, separated from his fellow men. Every man is a Berliner, forced to look upon a scar. President von Weizsacker has said: ""The German question is open as long as the Brandenburg Gate is closed."" Today I say: As long as this gate is closed, as long as this scar of a wall is permitted to stand, it is not the German question alone that remains open, but the question of freedom for all mankind. Yet I do not come here to lament. For I find in Berlin a message of hope, even in the shadow of this wall, a message of triumph. In this season of spring in 1945, the people of Berlin emerged from their air raid shelters to find devastation."
/the-presidency/presidential-speeches/june-12-1987-address-brandenburg-gate-berlin-wall,7,Ronald Reagan,1987,The Cold War,True,False,"But, my friends, there were a few things the Soviets didn't count on Berliner herz, Berliner humor, ja, und Berliner schnauze. [Berliner heart, Berliner humor, yes, and a Berliner schnauze.] In the 1950s, Khrushchev predicted: ""We will bury you."" But in the West today, we see a free world that has achieved a level of prosperity and well-being unprecedented in all human history. In the Communist world, we see failure, technological backwardness, declining standards of health, even want of the most basic kind - too little food. Even today, the Soviet Union still cannot feed itself. After these four decades, then, there stands before the entire world one great and inescapable conclusion: Freedom leads to prosperity. Freedom replaces the ancient hatreds among the nations with comity and peace."
/the-presidency/presidential-speeches/june-12-1987-address-brandenburg-gate-berlin-wall,10,Ronald Reagan,1987,The Cold War,True,False,"Beginning 10 years ago, the Soviets challenged the Western alliance with a grave new threat, hundreds of new and more deadly SS-20 nuclear missiles, capable of striking every capital in Europe. The Western alliance responded by committing itself to a counterdeployment unless the Soviets agreed to negotiate a better solution; namely, the elimination of such weapons on both sides. For many months, the Soviets refused to bargain in earnestness. As the alliance, in turn, prepared to go forward with its counterdeployment, there were difficult days - days of protests like those during my 1982 visit to this city - and the Soviets later walked away from the table. But through it all, the alliance held firm. And I invite those who protested then - I invite those who protest today - to mark this fact: Because we remained strong, the Soviets came back to the table."
/the-presidency/presidential-speeches/june-12-1987-address-brandenburg-gate-berlin-wall,18,Ronald Reagan,1987,The Cold War,False,True,"Something that speaks with a powerful voice of affirmation, that says yes to this city, yes to the future, yes to freedom. In a word, I would submit that what keeps you in Berlin is love - love both profound and abiding. Perhaps this gets to the root of the matter, to the most fundamental distinction of all between East and West. The totalitarian world produces backwardness because it does such violence to the spirit, thwarting the human impulse to create, to enjoy, to worship. The totalitarian world finds even symbols of love and of worship an affront. Years ago, before the East Germans began rebuilding their churches, they erected a secular structure: the television tower at Alexander Platz. Virtually ever since, the authorities have been working to correct what they view as the tower's one major flaw, treating the glass sphere at the top with paints and chemicals of every kind."
/the-presidency/presidential-speeches/june-12-1987-address-brandenburg-gate-berlin-wall,19,Ronald Reagan,1987,The Cold War,False,True,"Yet even today when the sun strikes that sphere - that sphere that towers over all Berlin - the light makes the sign of the cross. There in Berlin, like the city itself, symbols of love, symbols of worship, cannot be suppressed. As I looked out a moment ago from the Reichstag, that embodiment of German unity, I noticed words crudely spray-painted upon the wall, perhaps by a young Berliner, ""This wall will fall. Beliefs become reality."" Yes, across Europe, this wall will fall. For it cannot withstand faith; it cannot withstand truth. The wall cannot withstand freedom. And I would like, before I close, to say one word. I have read, and I have been questioned since I've been here about certain demonstrations against my coming."
/the-presidency/presidential-speeches/june-16-1858-house-divided-speech,1,Abraham Lincoln,1858,Civil War & Reconstruction,True,False,"Under the operation of that policy, that agitation has not only, not ceased , but has constantly augmented . In my opinion, it will not cease, until a crisis shall have been reached and passed. ""A house divided against itself cannot stand."" I believe this government cannot endure, permanently half slave and half free . I do not expect the Union to be dissolved -- I do not expect the house to fall -- but I do expect it will cease to be divided."
/the-presidency/presidential-speeches/june-16-1858-house-divided-speech,3,Abraham Lincoln,1858,Civil War & Reconstruction,True,False,"Have we no tendency to the latter condition? Let any one who doubts, carefully contemplate that now almost complete legal combination--piece of machinery so to speak--compounded of the Nebraska doctrine, and the Dred Scott decision. Let him consider not only what work the machinery is adapted to do, and how well adapted; but also, let him study the history of its construction, and trace, if he can, or rather fail , if he can, to trace the evidences of design, and concert of action, among its chief bosses, from the beginning."
/the-presidency/presidential-speeches/june-16-1858-house-divided-speech,7,Abraham Lincoln,1858,Civil War & Reconstruction,True,False,"Then opened the roar of loose declamation in favor of ""Squatter Sovereignty,"" and ""Sacred right of self government."" ""But,"" said opposition members, ""let us be more specific --let us amend the bill so as to expressly declare that the people of the territory may exclude slavery."" ""Not we,"" said the friends of the measure; and down they voted the amendment."
/the-presidency/presidential-speeches/june-16-1858-house-divided-speech,26,Abraham Lincoln,1858,Civil War & Reconstruction,True,False,"In what cases the power of the states is so restrained by the U.S. Constitution, is left an open question, precisely as the same question, as to the restraint on the power of the territories was left open in the Nebraska act. Put that and that together, and we have another nice little niche, which we may, ere long, see filled with another Supreme Court decision, declaring that the Constitution of the United States does not permit a state to exclude slavery from its limits."
/the-presidency/presidential-speeches/june-16-1858-house-divided-speech,29,Abraham Lincoln,1858,Civil War & Reconstruction,True,False,"That is what we have to do. But how can we best do it? There are those who denounce us openly to their own friends, and yet whisper us softly , that Senator Douglas is the aptest instrument there is, with which to effect that object. They do not tell us, nor has he told us, that he wishes any such object to be effected. They wish us to infer all, from the facts, that he now has a little quarrel with the present head of the dynasty; and that he has regularly voted with us, on a single point, upon which, he and we, have never differed."
/the-presidency/presidential-speeches/june-17-1982-speech-united-nations-general-assembly,8,Ronald Reagan,1982,The Cold War,True,False,"We look around the world and see rampant conflict and aggression. There are many sources of this conflict - expansionist ambitions, local rivalries, the striving to obtain justice and security. We must all work to resolve such discords by peaceful means and to prevent them from escalation. In the nuclear era, the major powers bear a special responsibility to ease these sources of conflict and to refrain from aggression. And that's why we're so deeply concerned by Soviet conduct. Since World War II, the record of tyranny has included Soviet violation of the Yalta agreements leading to domination of Eastern Europe, symbolized by the Berlin Wall - a grim, gray monument to repression that I visited just a week ago. It includes the takeovers of Czechoslovakia, Hungary, and Afghanistan; and the ruthless repression of the proud people of Poland. Soviet-sponsored guerrillas and terrorists are at work in Central and South America, in Africa, the Middle East, in the Caribbean, and in Europe, violating human rights and unnerving the world with violence. Communist atrocities in Southeast Asia, Afghanistan, and elsewhere continue to shock the free world as refugees escape to tell of their horror."
/the-presidency/presidential-speeches/june-17-1982-speech-united-nations-general-assembly,9,Ronald Reagan,1982,The Cold War,True,False,"The decade of so-called detente witnessed the most massive Soviet buildup of military power in history. They increased their defense spending by 40 percent while American defense actually declined in the same real terms. Soviet aggression and support for violence around the world have eroded the confidence needed for arms negotiations. While we exercised unilateral restraint, they forged ahead and today possess nuclear and conventional forces far in excess of an adequate deterrent capability."
/the-presidency/presidential-speeches/june-20-1947-veto-taft-hartley-bill,4,Harry S. Truman,1947,The Cold War,True,False,"In fact, the final bill follows the provisions of the original House bill in at least 36 separate places. We have all been told that the Taft-Hartley bill is favorable to the wage earners of this country. It has been claimed that workers need to be saved from their own folly and that this bill would provide the means of salvation. Some people have called this bill the ""workers' bill of rights."" Let us see what this bill really would do to our workingmen. The bill is deliberately designed to weaken labor unions. When the sponsors of the bill claim that by weakening unions, they are giving rights back to individual workingmen, they ignore the basic reason why unions are important in our democracy."
/the-presidency/presidential-speeches/june-20-1947-veto-taft-hartley-bill,5,Harry S. Truman,1947,The Cold War,True,False,"Unions exist so that laboring men can bargain with their employers on a basis of equality. Because of unions, the living standards of our working people have increased steadily until they are today the highest in the world. A bill which would weaken unions would undermine our national policy of collective bargaining. The Taft-Hartley bill would do just that. It would take us back in the direction of the old evils of individual bargaining. It would take the bargaining power away from the workers and give more power to management. This bill would even take away from our workingmen some bargaining fights which they enjoyed before the Wagner Act was passed 12 years ago. If we weaken our system of collective bargaining, we weaken the position of every workingman in the country."
/the-presidency/presidential-speeches/june-20-1947-veto-taft-hartley-bill,11,Harry S. Truman,1947,The Cold War,True,False,I regard this provision of the Taft-Hartley bill as a dangerous challenge to free speech and our free press. One of the basic errors of this bill is that it ignores the fact that over the years we have been making real progress in labor-management relations. We have been achieving slow but steady improvement in cooperation between employers and workers. We must always remember that under our free economic system management and labor are associates. They work together for their own benefit and for the benefit of the public. The Taft-Hartley bill fails to recognize these fundamental facts. Many provisions of the bill would have the result of changing employers and workers from members of the same team to opponents on contending teams.
/the-presidency/presidential-speeches/june-20-1947-veto-taft-hartley-bill,12,Harry S. Truman,1947,The Cold War,True,False,"I feel deep concern about what this would do to the steady progress we have made through the years. I fear that this type of legislation would cause the people of our country to divide into opposing groups. If conflict is created, as this bill would create it - if the seeds of discord are sown, as this bill would sow them - our unity will suffer and our strength will be impaired. This bill does not resemble the labor legislation which I have recommended to the Congress. The whole purpose of this bill is contrary to the sound growth of our national labor policy. There is still time to enact progressive, constructive legislation during the present session. We need such legislation to correct abuses and to further our advance in labor management relations."
/the-presidency/presidential-speeches/june-29-1981-speech-naacp-annual-convention,16,Ronald Reagan,1981,The Cold War,True,False,"Therefore, in our national debate over budget and tax proposals, we shall not concede the moral high ground to the proponents of those policies that are responsible in the first place for our economic mess - a mess which has injured all Americans. We will not concede the moral high ground to those who show more concern for Federal programs than they do for what really determines the income and financial health of blacks - the nation's economy."
/the-presidency/presidential-speeches/june-5-1963-remarks-us-air-force-academy,16,John F. Kennedy,1963,The Cold War,True,False,"They maintain the freedom, the security, and the peace not only of the United States, but of the dozens of countries who are allied to us who are close to the Communist power and who depend upon us and, in a sense, only upon us for their freedom and security. These distant ships, these distant planes, these distant men keep the peace in a great half-circle stretching all the way from Berlin to South Korea. This is the role which history and our own determination has placed upon a country which lived most of its history in isolation and neutrality, and yet in the last 18 years has carried the burden for free people everywhere. I think that this is a burden which we accept willingly, recognizing that if this country does not accept it, no people will, recognizing that in the most difficult time in the whole life of freedom, the United States is called upon to play its greatest role."
/the-presidency/presidential-speeches/june-6-1984-40th-anniversary-d-day,10,Ronald Reagan,1984,The Cold War,True,False,"In spite of our great efforts and successes, not all that followed the end of the war was happy or planned. Some liberated countries were lost. The great sadness of this loss echoes down to our own time in the streets of Warsaw, Prague, and East Berlin. Soviet troops that came to the center of this continent did not leave when peace came. They're still there, uninvited, unwanted, unyielding, almost 40 years after the war. Because of this, allied forces still stand on this continent. Today, as 40 years ago, our armies are here for only one purpose - to protect and defend democracy. The only territories we hold are memorials like this one and graveyards where our heroes rest."
/the-presidency/presidential-speeches/june-6-2002-address-nation-department-homeland-security,0,George W. Bush,2002,Post-Cold War,False,True,"Good evening. During the next few minutes, I want to update you on the progress we are making in our war against terror, and to propose sweeping changes that will strengthen our homeland against the ongoing threat of terrorist attacks. Nearly nine months have passed since the day that forever changed our country. Debris from what was once the World Trade Center has been cleared away in a hundred thousand truckloads. The west side of the Pentagon looks almost as it did on September the 10th. And as children finish school and families prepare for summer vacations, for many, life seems almost normal."
/the-presidency/presidential-speeches/june-6-2002-address-nation-department-homeland-security,15,George W. Bush,2002,Post-Cold War,False,True,"What I am proposing tonight is the most extensive reorganization of the federal government since the 1940s. During his presidency, Harry Truman recognized that our nation's fragmented defenses had to be reorganized to win the Cold War. He proposed uniting our military forces under a single Department of Defense, and creating the National Security Council to bring together defense, intelligence, and diplomacy. Truman's reforms are still helping us to fight terror abroad, and now we need similar dramatic reforms to secure our people at home."
/the-presidency/presidential-speeches/june-7-1961-remarks-graduating-class-us-naval-academy,4,John F. Kennedy,1961,The Cold War,True,False,"Today the Victorian certitude's which were taken to be so much a part of man's natural existence are under siege by a faith committed to the destruction of liberal civilization, and today the United States is no longer the spectator, but the leader. This half century, therefore, has not only revolutionized the size of our military establishment, it has brought about also a more striking revolution in the things that the Nation expects from the men in our Service."
