speaker,target,raw_mentions,distinct_speeches,function_mix,stance_mix,era_mix,distinct_speakers,mentions_per_100_speeches,evidence_status
James K. Polk,George Washington,4,1,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 4.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,16.0,AI-classified; not human-validated
James K. Polk,James Buchanan,2,2,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 2.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 2.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,8.0,AI-classified; not human-validated
James K. Polk,James Madison,8,3,"{'policy inheritance': None, 'other/unclear': 7.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 8.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 8.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,32.0,AI-classified; not human-validated
James K. Polk,James Monroe,5,3,"{'policy inheritance': None, 'other/unclear': 4.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 4.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 5.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,20.0,AI-classified; not human-validated
James K. Polk,John Quincy Adams,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 1.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,4.0,AI-classified; not human-validated
James K. Polk,John Tyler,1,1,"{'policy inheritance': None, 'other/unclear': None, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 1.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,4.0,AI-classified; not human-validated
James K. Polk,Martin Van Buren,2,1,"{'policy inheritance': None, 'other/unclear': None, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 2.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': 1.0}","{'Civil War & Reconstruction': None, 'Expansion': 2.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,8.0,AI-classified; not human-validated
James K. Polk,Thomas Jefferson,5,3,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 3.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 5.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': 5.0, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,20.0,AI-classified; not human-validated
James Madison,James Monroe,3,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': 3.0}",1,14.285714285714285,AI-classified; not human-validated
Jimmy Carter,Abraham Lincoln,3,2,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 3.0, 'War & New Deal': None, 'The founding': None}",1,13.636363636363635,AI-classified; not human-validated
Jimmy Carter,Dwight D. Eisenhower,5,4,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 2.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 5.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 5.0, 'War & New Deal': None, 'The founding': None}",1,22.727272727272727,AI-classified; not human-validated
Jimmy Carter,Franklin D. Roosevelt,5,5,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': 1.0, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 5.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 5.0, 'War & New Deal': None, 'The founding': None}",1,22.727272727272727,AI-classified; not human-validated
Jimmy Carter,George H. W. Bush,2,2,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 2.0, 'War & New Deal': None, 'The founding': None}",1,9.090909090909092,AI-classified; not human-validated
Jimmy Carter,Gerald Ford,157,7,"{'policy inheritance': 4.0, 'other/unclear': 137.0, 'historical comparison': 5.0, 'ceremonial/biographical': None, 'institutional precedent': 5.0, 'contemporary rivalry': 6.0, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 148.0, 'positive': 8.0, 'negative': 1.0}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 157.0, 'War & New Deal': None, 'The founding': None}",1,713.6363636363636,AI-classified; not human-validated
Jimmy Carter,Harry S. Truman,10,7,"{'policy inheritance': None, 'other/unclear': 8.0, 'historical comparison': 1.0, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 9.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 10.0, 'War & New Deal': None, 'The founding': None}",1,45.45454545454545,AI-classified; not human-validated
Jimmy Carter,Herbert Hoover,3,3,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 2.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 3.0, 'War & New Deal': None, 'The founding': None}",1,13.636363636363635,AI-classified; not human-validated
Jimmy Carter,John F. Kennedy,10,5,"{'policy inheritance': None, 'other/unclear': 8.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 2.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 9.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 10.0, 'War & New Deal': None, 'The founding': None}",1,45.45454545454545,AI-classified; not human-validated
Jimmy Carter,Lyndon B. Johnson,11,4,"{'policy inheritance': None, 'other/unclear': 10.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 10.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 11.0, 'War & New Deal': None, 'The founding': None}",1,50.0,AI-classified; not human-validated
Jimmy Carter,Richard M. Nixon,34,7,"{'policy inheritance': None, 'other/unclear': 30.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 4.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 31.0, 'positive': 1.0, 'negative': 2.0}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 34.0, 'War & New Deal': None, 'The founding': None}",1,154.54545454545453,AI-classified; not human-validated
Jimmy Carter,Ronald Reagan,30,2,"{'policy inheritance': None, 'other/unclear': 29.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': 1.0, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 30.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 30.0, 'War & New Deal': None, 'The founding': None}",1,136.36363636363635,AI-classified; not human-validated
Jimmy Carter,Theodore Roosevelt,2,2,"{'policy inheritance': 1.0, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 2.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 2.0, 'War & New Deal': None, 'The founding': None}",1,9.090909090909092,AI-classified; not human-validated
Joe Biden,Abraham Lincoln,7,7,"{'policy inheritance': None, 'other/unclear': 7.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 7.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 7.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,25.0,AI-classified; not human-validated
Joe Biden,Barack Obama,9,6,"{'policy inheritance': 3.0, 'other/unclear': 4.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 2.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 9.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 9.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,32.142857142857146,AI-classified; not human-validated
Joe Biden,Bill Clinton,1,1,"{'policy inheritance': 1.0, 'other/unclear': None, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
Joe Biden,Donald Trump,66,9,"{'policy inheritance': 5.0, 'other/unclear': 42.0, 'historical comparison': 2.0, 'ceremonial/biographical': 3.0, 'institutional precedent': 7.0, 'contemporary rivalry': 7.0, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 60.0, 'positive': 3.0, 'negative': 3.0}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 66.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,235.71428571428572,AI-classified; not human-validated
Joe Biden,Dwight D. Eisenhower,5,5,"{'policy inheritance': 1.0, 'other/unclear': 4.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 5.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 5.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,17.857142857142858,AI-classified; not human-validated
Joe Biden,Franklin D. Roosevelt,4,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 4.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 4.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,14.285714285714285,AI-classified; not human-validated
Joe Biden,George W. Bush,2,2,"{'policy inheritance': 1.0, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 2.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,7.142857142857142,AI-classified; not human-validated
Joe Biden,George Washington,9,3,"{'policy inheritance': None, 'other/unclear': 8.0, 'historical comparison': 1.0, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 9.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 9.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,32.142857142857146,AI-classified; not human-validated
Joe Biden,Harry S. Truman,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
Joe Biden,James Monroe,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
Joe Biden,Jimmy Carter,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
Joe Biden,Ronald Reagan,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
Joe Biden,Thomas Jefferson,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': 1.0, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': None}",1,3.571428571428571,AI-classified; not human-validated
John Adams,George Washington,3,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': 2.0, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': None, 'War & New Deal': None, 'The founding': 3.0}",1,33.33333333333333,AI-classified; not human-validated
John F. Kennedy,Abraham Lincoln,6,5,"{'policy inheritance': 1.0, 'other/unclear': 5.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 4.0, 'positive': 2.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 6.0, 'War & New Deal': None, 'The founding': None}",1,13.636363636363635,AI-classified; not human-validated
John F. Kennedy,Andrew Johnson,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 1.0, 'War & New Deal': None, 'The founding': None}",1,2.272727272727273,AI-classified; not human-validated
John F. Kennedy,Calvin Coolidge,3,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 3.0, 'War & New Deal': None, 'The founding': None}",1,6.8181818181818175,AI-classified; not human-validated
John F. Kennedy,Dwight D. Eisenhower,43,11,"{'policy inheritance': 4.0, 'other/unclear': 20.0, 'historical comparison': 1.0, 'ceremonial/biographical': None, 'institutional precedent': 12.0, 'contemporary rivalry': 2.0, 'legacy/inheritance': 4.0}","{'mixed': None, 'neutral': 41.0, 'positive': 2.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 43.0, 'War & New Deal': None, 'The founding': None}",1,97.72727272727273,AI-classified; not human-validated
John F. Kennedy,Franklin D. Roosevelt,19,8,"{'policy inheritance': 1.0, 'other/unclear': 13.0, 'historical comparison': 4.0, 'ceremonial/biographical': 1.0, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 18.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 19.0, 'War & New Deal': None, 'The founding': None}",1,43.18181818181818,AI-classified; not human-validated
John F. Kennedy,George Washington,7,3,"{'policy inheritance': None, 'other/unclear': 7.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 7.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 7.0, 'War & New Deal': None, 'The founding': None}",1,15.909090909090908,AI-classified; not human-validated
John F. Kennedy,Harry S. Truman,29,8,"{'policy inheritance': 1.0, 'other/unclear': 15.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 12.0, 'contemporary rivalry': None, 'legacy/inheritance': 1.0}","{'mixed': None, 'neutral': 26.0, 'positive': 3.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 29.0, 'War & New Deal': None, 'The founding': None}",1,65.9090909090909,AI-classified; not human-validated
John F. Kennedy,Herbert Hoover,3,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 3.0, 'War & New Deal': None, 'The founding': None}",1,6.8181818181818175,AI-classified; not human-validated
John F. Kennedy,James Buchanan,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 1.0, 'War & New Deal': None, 'The founding': None}",1,2.272727272727273,AI-classified; not human-validated
John F. Kennedy,John Adams,3,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 3.0, 'War & New Deal': None, 'The founding': None}",1,6.8181818181818175,AI-classified; not human-validated
John F. Kennedy,John Quincy Adams,2,2,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 2.0, 'War & New Deal': None, 'The founding': None}",1,4.545454545454546,AI-classified; not human-validated
John F. Kennedy,Lyndon B. Johnson,2,2,"{'policy inheritance': None, 'other/unclear': 2.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 2.0, 'War & New Deal': None, 'The founding': None}",1,4.545454545454546,AI-classified; not human-validated
John F. Kennedy,Millard Fillmore,1,1,"{'policy inheritance': None, 'other/unclear': 1.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 1.0, 'positive': None, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 1.0, 'War & New Deal': None, 'The founding': None}",1,2.272727272727273,AI-classified; not human-validated
John F. Kennedy,Richard M. Nixon,152,6,"{'policy inheritance': 4.0, 'other/unclear': 138.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 2.0, 'contemporary rivalry': 7.0, 'legacy/inheritance': 1.0}","{'mixed': None, 'neutral': 149.0, 'positive': 3.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 152.0, 'War & New Deal': None, 'The founding': None}",1,345.45454545454544,AI-classified; not human-validated
John F. Kennedy,Theodore Roosevelt,4,3,"{'policy inheritance': None, 'other/unclear': 3.0, 'historical comparison': None, 'ceremonial/biographical': None, 'institutional precedent': 1.0, 'contemporary rivalry': None, 'legacy/inheritance': None}","{'mixed': None, 'neutral': 3.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 4.0, 'War & New Deal': None, 'The founding': None}",1,9.090909090909092,AI-classified; not human-validated
John F. Kennedy,Thomas Jefferson,13,9,"{'policy inheritance': 1.0, 'other/unclear': 9.0, 'historical comparison': 1.0, 'ceremonial/biographical': 1.0, 'institutional precedent': None, 'contemporary rivalry': None, 'legacy/inheritance': 1.0}","{'mixed': None, 'neutral': 12.0, 'positive': 1.0, 'negative': None}","{'Civil War & Reconstruction': None, 'Expansion': None, 'Post-Cold War': None, 'The present era': None, 'The Gilded Age': None, 'Progressives & Depression': None, 'The Cold War': 13.0, 'War & New Deal': None, 'The founding': None}",1,29.545454545454547,AI-classified; not human-validated
