candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
9bb59794f70c24e46e3c40c2,Joe Biden,Abraham Lincoln,/the-presidency/presidential-speeches/march-26-2022-remarks-support-people-ukraine,10,2022-03-26 22:00:00,The present era,Abraham Lincoln,other/unclear,neutral,"In my own country, a former president named Abraham Lincoln voiced the opposing spirit to save our Union in the midst of a civil war.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d8b84f4f7069379070560fcb,Harry S. Truman,Thomas Jefferson,/the-presidency/presidential-speeches/march-29-1952-jefferson-jackson-day-dinner,0,1952-03-29 18:00:00,The Cold War,Jefferson,other/unclear,neutral,This makes seven Jefferson-Jackson dinners that I have spoken to in the city of Washington.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a70cd97d06c942cd557c1bec,Harry S. Truman,Thomas Jefferson,/the-presidency/presidential-speeches/march-29-1952-jefferson-jackson-day-dinner,24,1952-03-29 18:00:00,The Cold War,Jefferson,other/unclear,neutral,"We hold to the ideal that goes back to Jefferson, that a farmer should have the opportunity to own his farm, to share in the benefits of scientific progress, and to secure a fair income for his efforts.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
4921419e3faed4e5af622eb4,Lyndon B. Johnson,John F. Kennedy,/the-presidency/presidential-speeches/march-31-1968-remarks-decision-not-seek-re-election,26,1968-03-31 18:00:00,The Cold War,John F. Kennedy,other/unclear,neutral,""" Since those words were spoken by John F.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
73358ee76d699335a100caf8,William Harrison,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,11,1841-03-04 17:59:58,Expansion,Mr. Jefferson,other/unclear,neutral,The sagacious mind of Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
81051aaf9ad01cc102ec0e66,William Harrison,James Madison,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,21,1841-03-04 17:59:58,Expansion,Mr. Madison,institutional precedent,positive,In reference to the second of these objects I may observe that I consider it the right and privilege of the people to decide disputed points of the Constitution arising from the general grant of power to Congress to carry into effect the powers expressly given; and I believe with Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
9c0bf2a0e194f61263b6da32,William Harrison,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,24,1841-03-04 17:59:58,Expansion,Mr. Jefferson,other/unclear,neutral,"Of trifling importance at first, it had early in Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
1c298c42ce01e180076a96c0,William Harrison,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,28,1841-03-04 17:59:58,Expansion,Mr. Jefferson,other/unclear,neutral,The influence of the Executive in controlling the freedom of the elective franchise through the medium of the public officers can be effectually checked by renewing the prohibition published by Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
58506dc073024d370c180252,William Harrison,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,55,1841-03-04 17:59:58,Expansion,Mr. Jefferson,other/unclear,neutral,"I wish for the support of no member of that body to any measure of mine that does not satisfy his judgment and his sense of duty to those from whom he holds his appointment, nor any confidence in advance from the people but that asked for by Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
076bd6dfbb6cb3052a2a9f39,Grover Cleveland,James Monroe,/the-presidency/presidential-speeches/march-4-1885-first-inaugural-address,7,1885-03-04 18:00:00,The Gilded Age,Monroe,other/unclear,neutral,"It is the policyof Monroe and of Washington and Jefferson-- ""Peace, commerce, and honestfriendship with all nations; entangling alliance with",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
9e560a501e8f710735944207,Grover Cleveland,George Washington,/the-presidency/presidential-speeches/march-4-1885-first-inaugural-address,7,1885-03-04 18:00:00,The Gilded Age,Washington,other/unclear,neutral,"It is the policyof Monroe and of Washington and Jefferson-- ""Peace, commerce, and honestfriendship with all nations; entangling alliance with",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
97c99505092f1f1c8492734f,Grover Cleveland,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1885-first-inaugural-address,7,1885-03-04 18:00:00,The Gilded Age,Jefferson,other/unclear,neutral,"It is the policyof Monroe and of Washington and Jefferson-- ""Peace, commerce, and honestfriendship with all nations; entangling alliance with",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
c642f86dd32b61721e320693,Benjamin Harrison,George Washington,/the-presidency/presidential-speeches/march-4-1889-inaugural-address,1,1889-03-04 18:00:00,The Gilded Age,President Washington,institutional precedent,neutral,"The first inauguration of President Washington took place in New York,where Congress was then sitting, on the 30th day of April, 1789, havingbeen deferred by reason of delays attending the organization of the Congressand the canvass of the electoral vote.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
f5c0f59dad8d7c87b825f868,Theodore Roosevelt,Abraham Lincoln,/the-presidency/presidential-speeches/march-4-1905-inaugural-address,6,1905-03-04 18:00:00,Progressives & Depression,Abraham Lincoln,other/unclear,positive,"To do so we must show, not merely in greatcrises, but in the everyday affairs of life, the qualities of practicalintelligence, of courage, of hardihood, and endurance, and above all thepower of devotion to a lofty ideal, which made great the men who foundedthis Republic in the days of Washington, which made great the men who preservedthis Republic in the days of Abraham Lincoln.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d8994edbff7407364e68e882,William Taft,James Monroe,/the-presidency/presidential-speeches/march-4-1909-inaugural-address,10,1909-03-04 18:00:00,Progressives & Depression,President Monroe,policy inheritance,neutral,"We should have an army so organized and so officered as to be capablein time of emergency, in cooperation with the national militia and underthe provisions of a proper national volunteer law, rapidly to expand intoa force sufficient to resist all probable invasion from abroad and to furnisha respectable expeditionary force if necessary in the maintenance of ourtraditional American policy which bears the name of President Monroe.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
465a9b8497e5f75586145e74,Calvin Coolidge,James Monroe,/the-presidency/presidential-speeches/march-4-1925-inaugural-address,2,1925-03-04 18:00:00,Progressives & Depression,Monroe,other/unclear,neutral,"A little less than 50 years later that freedom and independence were reasserted in the face of all the world, and guarded, supported, and secured by the Monroe doctrine.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
194b4c37f38e3f9c2f2e5889,Herbert Hoover,Calvin Coolidge,/the-presidency/presidential-speeches/march-4-1929-inaugural-address,2,1929-03-04 06:00:00,Progressives & Depression,Calvin Coolidge,other/unclear,positive,For wise guidance in this great period of recovery the Nation is deeply indebted to Calvin Coolidge.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
37ceb070bb4e434ba8919096,Franklin D. Roosevelt,Herbert Hoover,/the-presidency/presidential-speeches/march-4-1933-first-inaugural-address,0,1933-03-04 18:00:00,War & New Deal,President Hoover,other/unclear,neutral,"President Hoover, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
329422a89416e1ebfd35b2d0,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/march-4-1987-address-nation-iran-contra,12,1987-03-04 18:00:00,The Cold War,President Bush,policy inheritance,neutral,I have asked Vice President Bush to reconvene his task force on terrorism to review our terrorist policy in light of the events that have occurred.,Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
b8d33c2f6cdc4392e6f1fb54,Rutherford B. Hayes,Ulysses S. Grant,/the-presidency/presidential-speeches/march-5-1877-inaugural-address,15,1877-03-05 17:59:58,Civil War & Reconstruction,President Grant,legacy/inheritance,neutral,"The policy inaugurated by my honored predecessor, President Grant, of submitting to arbitration grave questions in dispute between ourselves and foreign powers points to a new, and incomparably the best, instrumentality for the preservation of peace, and will, as I believe, become a beneficent example of the course to be pursued in similar emergencies by other nations.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
44aeec3012e30675a198d6f1,Lyndon B. Johnson,Harry S. Truman,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,0,1964-03-07 18:00:00,The Cold War,President Truman,other/unclear,neutral,President Truman and Mrs.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
833840bf1b5de5e00196f579,Lyndon B. Johnson,John F. Kennedy,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,6,1964-03-07 18:00:00,The Cold War,President Kennedy,other/unclear,neutral,"The format and the ground rules will be similar to those set up by President Kennedy's conversation with the networks in 1962, and his projected conversation with them in 1963.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
0ea135fe0461cc7de5907569,Lyndon B. Johnson,Harry S. Truman,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,8,1964-03-07 18:00:00,The Cold War,Truman,other/unclear,neutral,"Harry Truman, Dr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
c499fadb57090bd08e22520e,Lyndon B. Johnson,Chester A. Arthur,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,8,1964-03-07 18:00:00,The Cold War,Mr. Arthur,other/unclear,neutral,"Alfred Gruenther, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5fc326d4673c115ae7ee9ecc,Lyndon B. Johnson,John F. Kennedy,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,10,1964-03-07 18:00:00,The Cold War,John F. Kennedy,other/unclear,neutral,John F.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ad37be924c49297f2ee45c5f,Lyndon B. Johnson,Dwight D. Eisenhower,/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house,29,1964-03-07 18:00:00,The Cold War,President Eisenhower,other/unclear,neutral,"I worked very closely with President Eisenhower when he was here, in connection with that problem.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
0c6233111c5bb8d06b22c01e,Barack Obama,Lyndon B. Johnson,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,6,2015-03-07 06:00:00,Post-Cold War,President Johnson,other/unclear,neutral,"In time, their chorus would well up and reach President Johnson.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
8a2183becd6f9af8d77eb605,Barack Obama,Thomas Jefferson,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,10,2015-03-07 06:00:00,Post-Cold War,Jefferson,historical comparison,positive,"For founders like Franklin and Jefferson, for leaders like Lincoln and FDR, the success of our experiment in self-government rested on engaging all of our citizens in this work.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
124ba273f5c4d4a39aa4250c,Barack Obama,Abraham Lincoln,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,10,2015-03-07 06:00:00,Post-Cold War,Lincoln,historical comparison,positive,"For founders like Franklin and Jefferson, for leaders like Lincoln and FDR, the success of our experiment in self-government rested on engaging all of our citizens in this work.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
f40e3189dd94bb0682056df0,Barack Obama,Franklin D. Roosevelt,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,10,2015-03-07 06:00:00,Post-Cold War,FDR,historical comparison,positive,"For founders like Franklin and Jefferson, for leaders like Lincoln and FDR, the success of our experiment in self-government rested on engaging all of our citizens in this work.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a8e5749c0847b855a1127e15,Barack Obama,Ronald Reagan,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,24,2015-03-07 06:00:00,Post-Cold War,President Reagan,institutional precedent,neutral,President Reagan signed its renewal when he was in office.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b4e9e17077f2771871f86729,Barack Obama,George W. Bush,/the-presidency/presidential-speeches/march-7-2015-remarks-50th-anniversary-selma-marches,24,2015-03-07 06:00:00,Post-Cold War,George W. Bush,other/unclear,neutral,President George W.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
fd5ea7da7ab72f11a9f46c3d,Joe Biden,Franklin D. Roosevelt,/the-presidency/presidential-speeches/march-7-2024-state-union-address,0,2024-03-08 02:00:00,The present era,Franklin Roosevelt,other/unclear,neutral,"In January 1941, Franklin Roosevelt came to this chamber to speak to the nation.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
78115bd88dc15da7b0f79a0f,Joe Biden,Franklin D. Roosevelt,/the-presidency/presidential-speeches/march-7-2024-state-union-address,1,2024-03-08 02:00:00,The present era,President Roosevelt,institutional precedent,neutral,President Roosevelt's purpose was to wake up Congress and alert the American people that this was no ordinary time.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d5fe8dc5c910bb70e2799e8b,Joe Biden,Abraham Lincoln,/the-presidency/presidential-speeches/march-7-2024-state-union-address,1,2024-03-08 02:00:00,The present era,President Lincoln,other/unclear,neutral,Not since President Lincoln and the Civil War have freedom and democracy been under assault at home as they are today.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
6102625752a9eb338fb67b76,Joe Biden,Ronald Reagan,/the-presidency/presidential-speeches/march-7-2024-state-union-address,3,2024-03-08 02:00:00,The present era,Ronald Reagan,other/unclear,neutral,"It wasn't long ago when a Republican president named Ronald Reagan thundered, ""Mr.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
8de3ac55b9d55e237b8a5b6c,Ronald Reagan,Abraham Lincoln,/the-presidency/presidential-speeches/march-8-1983-evil-empire-speech,1,1983-03-08 18:00:00,The Cold War,Abraham Lincoln,other/unclear,neutral,"I think I understand how Abraham Lincoln felt when he said, ""I have been driven many times to my knees by the overwhelming conviction that I had nowhere else to",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
789e817ba5f3accb89e47a13,Ronald Reagan,Thomas Jefferson,/the-presidency/presidential-speeches/march-8-1983-evil-empire-speech,5,1983-03-08 18:00:00,The Cold War,Jefferson,other/unclear,neutral,""" Explaining the inalienable rights of men, Jefferson said, ""The God who gave us life, gave us liberty at the same",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
717ff47a6b9c4190ce9e7a18,Ronald Reagan,George Washington,/the-presidency/presidential-speeches/march-8-1983-evil-empire-speech,5,1983-03-08 18:00:00,The Cold War,George Washington,other/unclear,neutral,""" And it was George Washington who said that ""of all the dispositions and habits which lead to political prosperity, religion and morality are indispensable",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
f82d77213e1fd84bf9b4d7dc,Franklin D. Roosevelt,John Adams,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,19,1937-03-09 18:00:00,War & New Deal,John Adams,institutional precedent,neutral,"The number of justices has been changed several times before, in the Administration of John Adams and Thomas Jefferson - both signers of the Declaration of Independence - Andrew jackson, Abraham Lincoln and Ulysses S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
96b2ee99f12e6663f1d8b7fe,Franklin D. Roosevelt,Thomas Jefferson,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,19,1937-03-09 18:00:00,War & New Deal,Thomas Jefferson,institutional precedent,neutral,"The number of justices has been changed several times before, in the Administration of John Adams and Thomas Jefferson - both signers of the Declaration of Independence - Andrew jackson, Abraham Lincoln and Ulysses S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
c1a2639a049c399f4e0e8df6,Franklin D. Roosevelt,Andrew Jackson,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,19,1937-03-09 18:00:00,War & New Deal,Andrew jackson,institutional precedent,neutral,"The number of justices has been changed several times before, in the Administration of John Adams and Thomas Jefferson - both signers of the Declaration of Independence - Andrew jackson, Abraham Lincoln and Ulysses S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
c77178bc9ecdea6595adfd5f,Franklin D. Roosevelt,Abraham Lincoln,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,19,1937-03-09 18:00:00,War & New Deal,Abraham Lincoln,institutional precedent,neutral,"The number of justices has been changed several times before, in the Administration of John Adams and Thomas Jefferson - both signers of the Declaration of Independence - Andrew jackson, Abraham Lincoln and Ulysses S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
c2979aa8fabe888e9b2b207c,Franklin D. Roosevelt,Ulysses S. Grant,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,19,1937-03-09 18:00:00,War & New Deal,Ulysses S. Grant,institutional precedent,neutral,"The number of justices has been changed several times before, in the Administration of John Adams and Thomas Jefferson - both signers of the Declaration of Independence - Andrew jackson, Abraham Lincoln and Ulysses S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5ccd0e862b4cfc68729a498b,Franklin D. Roosevelt,William Taft,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09 18:00:00,War & New Deal,President Taft,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b04ab5270110ec5f120e4e13,Franklin D. Roosevelt,Woodrow Wilson,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09 18:00:00,War & New Deal,President Wilson,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ea7a96abd3745ca61ddc10e5,Franklin D. Roosevelt,Warren G. Harding,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09 18:00:00,War & New Deal,President Harding,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a2642ddcd64a1c9980bdb322,Franklin D. Roosevelt,Calvin Coolidge,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09 18:00:00,War & New Deal,President Coolidge,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5d708adcf8eaf96fd1a4b345,Franklin D. Roosevelt,Herbert Hoover,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09 18:00:00,War & New Deal,President Hoover,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5c565615e53d94427faf8b55,Lyndon B. Johnson,William Taft,/the-presidency/presidential-speeches/march-9-1967-press-conference,46,1967-03-09 18:00:00,The Cold War,Taft,other/unclear,neutral,I will send later today a directive to the Attorney General to proceed on a Taft-Hartley injunction.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
459cde518fa7360216924b04,Jimmy Carter,Gerald Ford,/the-presidency/presidential-speeches/march-9-1977-remarks-president-carters-press-conference,29,1977-03-09 18:00:00,The Cold War,President Ford,other/unclear,positive,And we've got a very good arrangement that was primarily set up by President Ford to prevent abuses.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
8f18a5cb09b626e33ed92331,Jimmy Carter,Gerald Ford,/the-presidency/presidential-speeches/march-9-1977-remarks-president-carters-press-conference,29,1977-03-09 18:00:00,The Cold War,President Ford,other/unclear,neutral,"The Intelligence Oversight Board is made up of three distinguished men appointed by President Ford, who have complete access to any operation conducted by the intelligence forces.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
409fef4fcb782ff758857349,Barack Obama,George W. Bush,/the-presidency/presidential-speeches/may-1-2011-remarks-death-osama-bin-laden,8,2011-05-01 06:00:00,Post-Cold War,President Bush,historical comparison,neutral,"I've made clear, just as President Bush did shortly after 9/11, that our war is not against Islam.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5246721a1fd850007af843ac,Rutherford B. Hayes,George Washington,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,4,1879-05-12 19:25:58,The Gilded Age,President Washington,policy inheritance,neutral,"The first act expressly authorizing the use of military power to execute the laws was passed almost as early as the organization of the Government under the Constitution, and was approved by President Washington May 2, 1792.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b3042f01e0cfb5e6081d08c8,Rutherford B. Hayes,Thomas Jefferson,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,5,1879-05-12 19:25:58,The Gilded Age,President Jefferson,policy inheritance,neutral,"In 1807 the following act became the law by the approval of President Jefferson: That in all cases of insurrection or obstruction to the laws, either of the United States or of any individual State or Territory, where it is lawful for the President of the United States to call forth the militia for the purpose of suppressing such insurrection or of causing the laws to be duly executed, it shall be lawful for him to employ for the same purposes such part of the land or naval force of the United States as shall be judged necessary, having first observed all the prerequisites of the law in that respect.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a06403f2b8c76c3280d03865,Rutherford B. Hayes,Abraham Lincoln,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,6,1879-05-12 19:25:58,The Gilded Age,President Lincoln,policy inheritance,neutral,""" The important provision of the acts of 1792, 1795, and 1807, modified in its terms from time to time to adapt it to the existing emergency, remained in force until, by an act approved by President Lincoln July 29, 1861, it was reenacted substantially in the same language in which it is now found in the Revised Statutes, viz: SEC.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
690b22000e46cc1bf9773e9a,Rutherford B. Hayes,George Washington,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,8,1879-05-12 19:25:58,The Gilded Age,President Washington,other/unclear,neutral,It was on this principle that President Washington suppressed the whisky rebellion in Pennsylvania in 1794.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
e73f8442c4c99f349c5fdabd,Rutherford B. Hayes,Thomas Jefferson,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,8,1879-05-12 19:25:58,The Gilded Age,President Jefferson,other/unclear,neutral,"In 1806, on the same principle, President Jefferson broke up the Burr conspiracy by issuing ""orders for the employment of such force, either of the regulars or of the militia, and by such proceedings of the civil authorities, * * * as might enable them to suppress effectually the further progress of the",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
86db71f85e7da21b6c6ceda4,Rutherford B. Hayes,Andrew Jackson,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,8,1879-05-12 19:25:58,The Gilded Age,President Jackson,other/unclear,neutral,""" And it was under the same authority that President Jackson crushed nullification in South Carolina and that President Lincoln issued his call for troops to save the Union in 1861.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
0bcf5eed50df9a77287835ca,Rutherford B. Hayes,Abraham Lincoln,/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations,8,1879-05-12 19:25:58,The Gilded Age,President Lincoln,other/unclear,neutral,""" And it was under the same authority that President Jackson crushed nullification in South Carolina and that President Lincoln issued his call for troops to save the Union in 1861.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
85b42ba57dbdd77f77ef9319,George H. W. Bush,Harry S. Truman,/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university,5,1989-05-12 18:00:00,Post-Cold War,Truman,other/unclear,neutral,"Wise men - Truman and Eisenhower, Vandenberg and Rayburn, Marshall, Acheson, and Kennan - crafted the strategy of containment.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
7240d6c640556f6997395a9e,George H. W. Bush,Dwight D. Eisenhower,/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university,5,1989-05-12 18:00:00,Post-Cold War,Eisenhower,other/unclear,neutral,"Wise men - Truman and Eisenhower, Vandenberg and Rayburn, Marshall, Acheson, and Kennan - crafted the strategy of containment.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
e0f55b37ce34711e23acc953,George H. W. Bush,Dwight D. Eisenhower,/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university,18,1989-05-12 18:00:00,Post-Cold War,President Eisenhower,ceremonial/biographical,neutral,"Thirty-four years ago, President Eisenhower met in Geneva with Soviet leaders who, after the death of Stalin, promised a new approach toward the West.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
093b5f764d24675fe9fef425,George H. W. Bush,Dwight D. Eisenhower,/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university,18,1989-05-12 18:00:00,Post-Cold War,President Eisenhower,other/unclear,neutral,"This would open up military activities to regular scrutiny and, as President Eisenhower put it, ""convince the world that we are lessening danger and relaxing",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
af665f55fb27161e501911fa,George H. W. Bush,Dwight D. Eisenhower,/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university,18,1989-05-12 18:00:00,Post-Cold War,President Eisenhower,other/unclear,negative,""" President Eisenhower's suggestion tested the Soviet readiness to open their society, and the Kremlin failed that test.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
346708be497dd0c1d68f0927,James K. Polk,James Buchanan,/the-presidency/presidential-speeches/may-13-1846-announcement-war-mexico,1,1846-05-13 15:45:58,Expansion,JAMES BUCHANAN,other/unclear,neutral,"By the President: JAMES BUCHANAN, Secretary of State.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
1ba2235c4146d0719107e764,Barack Obama,Thomas Jefferson,/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university,23,2016-05-15 06:00:00,Post-Cold War,Jefferson,ceremonial/biographical,neutral,"Look, our nation's Founders -- Franklin, Madison, Hamilton, Jefferson -- they were born of the Enlightenment.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
95d92b9c50b0a5d1b5c13a7b,Barack Obama,George Washington,/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university,23,2016-05-15 06:00:00,Post-Cold War,George Washington,other/unclear,neutral,"That spirit informed our inventors and our explorers, the Edisons and the Wright Brothers, and the George Washington Carvers and the Grace Hoppers, and the Norman Borlaugs and the Steve Jobses.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
