selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1866,77,1864,1868,1866,0.0,"uses per 10,000 indexed words",0,105280,indexed source-document words,0.0,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed_zero,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1867,78,1865,1869,1867,0.3641,"uses per 10,000 indexed words",4,109845,indexed source-document words,0.3641,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1868,79,1866,1870,1868,0.6895,"uses per 10,000 indexed words",8,116028,indexed source-document words,0.6895,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1869,80,1867,1871,1869,0.9427,"uses per 10,000 indexed words",10,106080,indexed source-document words,0.9427,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1870,81,1868,1872,1870,1.2929,"uses per 10,000 indexed words",10,77343,indexed source-document words,1.2929,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1871,82,1869,1873,1871,1.7641,"uses per 10,000 indexed words",11,62353,indexed source-document words,1.7641,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1872,83,1870,1874,1872,1.4134,"uses per 10,000 indexed words",9,63676,indexed source-document words,1.4134,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1873,84,1871,1875,1873,0.9778,"uses per 10,000 indexed words",6,61365,indexed source-document words,0.9778,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1874,85,1872,1876,1874,0.6541,"uses per 10,000 indexed words",4,61150,indexed source-document words,0.6541,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1875,86,1873,1877,1875,0.609,"uses per 10,000 indexed words",4,65681,indexed source-document words,0.609,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1876,87,1874,1878,1876,0.4739,"uses per 10,000 indexed words",3,63303,indexed source-document words,0.4739,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1877,88,1875,1879,1877,0.1282,"uses per 10,000 indexed words",1,78014,indexed source-document words,0.1282,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1878,89,1876,1880,1878,0.1301,"uses per 10,000 indexed words",1,76884,indexed source-document words,0.1301,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1879,90,1877,1881,1879,0.2358,"uses per 10,000 indexed words",2,84820,indexed source-document words,0.2358,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1880,91,1878,1882,1880,0.6883,"uses per 10,000 indexed words",6,87167,indexed source-document words,0.6883,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1881,92,1879,1883,1881,0.9249,"uses per 10,000 indexed words",8,86495,indexed source-document words,0.9249,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1882,93,1880,1884,1882,1.6884,"uses per 10,000 indexed words",12,71072,indexed source-document words,1.6884,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1883,94,1881,1885,1883,1.7346,"uses per 10,000 indexed words",13,74947,indexed source-document words,1.7346,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1884,95,1882,1886,1884,1.692,"uses per 10,000 indexed words",13,76834,indexed source-document words,1.692,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1885,96,1883,1887,1885,5.5713,"uses per 10,000 indexed words",39,70002,indexed source-document words,5.5713,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1886,97,1884,1888,1886,4.8489,"uses per 10,000 indexed words",42,86617,indexed source-document words,4.8489,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1887,98,1885,1889,1887,4.3719,"uses per 10,000 indexed words",41,93781,indexed source-document words,4.3719,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1888,99,1886,1890,1888,6.5295,"uses per 10,000 indexed words",56,85764,indexed source-document words,6.5295,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1889,100,1887,1891,1889,8.3367,"uses per 10,000 indexed words",69,82767,indexed source-document words,8.3367,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1890,101,1888,1892,1890,7.8822,"uses per 10,000 indexed words",79,100226,indexed source-document words,7.8822,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1891,102,1889,1893,1891,9.1754,"uses per 10,000 indexed words",92,100268,indexed source-document words,9.1754,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1892,103,1890,1894,1892,9.6781,"uses per 10,000 indexed words",98,101260,indexed source-document words,9.6781,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1893,104,1891,1895,1893,8.0453,"uses per 10,000 indexed words",87,108138,indexed source-document words,8.0453,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1894,105,1892,1896,1894,7.6393,"uses per 10,000 indexed words",82,107339,indexed source-document words,7.6393,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1895,106,1893,1897,1895,4.8171,"uses per 10,000 indexed words",48,99645,indexed source-document words,4.8171,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1896,107,1894,1898,1896,3.1597,"uses per 10,000 indexed words",32,101274,indexed source-document words,3.1597,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1897,108,1895,1899,1897,2.4813,"uses per 10,000 indexed words",26,104783,indexed source-document words,2.4813,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1898,109,1896,1900,1898,2.2723,"uses per 10,000 indexed words",24,105618,indexed source-document words,2.2723,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1899,110,1897,1901,1899,2.2797,"uses per 10,000 indexed words",26,114052,indexed source-document words,2.2797,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1900,111,1898,1902,1900,4.4618,"uses per 10,000 indexed words",47,105338,indexed source-document words,4.4618,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1901,112,1899,1903,1901,5.9937,"uses per 10,000 indexed words",64,106779,indexed source-document words,5.9937,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1902,113,1900,1904,1902,6.0677,"uses per 10,000 indexed words",63,103828,indexed source-document words,6.0677,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1903,114,1901,1905,1903,6.0594,"uses per 10,000 indexed words",66,108921,indexed source-document words,6.0594,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1904,115,1902,1906,1904,4.5977,"uses per 10,000 indexed words",59,128325,indexed source-document words,4.5977,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1905,116,1903,1907,1905,3.3166,"uses per 10,000 indexed words",48,144727,indexed source-document words,3.3166,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1906,117,1904,1908,1906,2.3054,"uses per 10,000 indexed words",32,138807,indexed source-document words,2.3054,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1907,118,1905,1909,1907,9.7917,"uses per 10,000 indexed words",144,147064,indexed source-document words,9.7917,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1908,119,1906,1910,1908,11.2088,"uses per 10,000 indexed words",180,160588,indexed source-document words,11.2088,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1909,120,1907,1911,1909,14.3397,"uses per 10,000 indexed words",208,145052,indexed source-document words,14.3397,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,1910,121,1908,1912,1910,14.5745,"uses per 10,000 indexed words",208,142715,indexed source-document words,14.5745,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
