schema_version,contract_version,edge_id,edge_type,scope_type,scope_id,scope_label,story_era_id,president_profile_id,president_name,topic_id,topic_level,topic_label,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,scope_topic_paragraph_count,scope_eligible_paragraph_count,speaker_paragraph_share,topic_contribution_share,topic_scope_share,president_support_status,edge_support_status,default_visible,topic_free_denominator_policy,multi_label_counting_policy,evidence_receipt_count,interpretation_policy
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_0551e43d214767de55727eb5e94e98513620ab73890d91c04b707b4f2ed5ea2e,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,99,10,590,12,8414,32531,0.16779661016949152,0.011766104112193962,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_68b7422422a92dea799be1586bdfb65bdfdb8963712f96a20b522efc7252a275,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,71,9,590,12,5527,32531,0.12033898305084746,0.012846028586936856,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f2a72dfe8bb65209264d5928d0b48658f6371946a2b307485fa555e5b2251fbb,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,"Trade, Commerce & Tariffs",27,7,590,12,2184,32531,0.04576271186440678,0.012362637362637362,0.0671359626202699,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_d620102e07c9ee577d4f6dbd6f2a104f0390167d0031e57a201ac06310285a4a,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,Public Finance & Taxation,75,9,590,12,2743,32531,0.1271186440677966,0.027342325920524973,0.08431957210045803,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_a49a8734fe22ae151186793ceba1a076d18a4d637761724907a188beb7bf39fe,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,"Economy, Labor & Social Welfare",38,7,590,12,3789,32531,0.06440677966101695,0.010029031406703616,0.11647351756785836,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_9f71d0de07b46fc035f10367d8356f53f8b4fafa3498f0a7b283f078652d4178,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,"Agriculture, Land & Environment",81,9,590,12,1565,32531,0.13728813559322034,0.05175718849840256,0.048107958562601826,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_106d836dc55030fdf53d476bc200eaa1ad1450a9e864dc73994393852ac33378,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_c092ca5bdad12513ef74aa364f2bf7a6db5cb739f929d0f0ef4779e5c868cbcd,level1,Infrastructure & Internal Improvements,89,9,590,12,1897,32531,0.15084745762711865,0.04691618344754876,0.05831360855799084,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_4c2ca2dadc749ff4ab79ddcf3eb1652e27a2c79b8f207716808ae16b9d604015,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_69c2f2e5246434489ce5d23ab22aff61e0e45f95df48cd62755c0cc84ca18853,level1,Civil Rights & Immigration,22,8,590,12,2617,32531,0.03728813559322034,0.008406572411157814,0.08044634348775015,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_5e59f736d256d31a002334b8861c894d37bd4fef58182bcd47178854169f2132,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_3676810b2915e5e08405c3c9e3ed6b588696c94d35d477e10ed9cc62058597b4,level1,"Law, Crime & Justice",21,8,590,12,1315,32531,0.03559322033898305,0.01596958174904943,0.0404229811564354,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_46ec80561fcdec60670efff13026eaa390c53032036b43be5fff276c9486ff7d,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,83,12,590,12,4188,32531,0.14067796610169492,0.019818529130850047,0.12873874150809997,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_066fa41526b3da7fb4f6ca08100e6bd81e6de07e7bcd584a00e159229d9dd643,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_ba4e1562b35cd37c83f78a1460d65e49337ac54a9561805b51da67a33fb4d23e,level1,Ceremonial & Commemorative Address,44,7,590,12,597,32531,0.07457627118644068,0.07370184254606366,0.018351726045925425,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f553bdcba1507b89cb36e9e6af2489e70139d049db572be3a822249b480145f2,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,25,6,590,12,1320,32531,0.0423728813559322,0.01893939393939394,0.04057668070455873,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_152e65ed77d6d334acb00940735f47a0d9483933325c2e40f8fd2e5ed8c508cf,president_topic,corpus,all-corpus,All eligible corpus,,calvin-coolidge,Calvin Coolidge,topic_73fe8a26a7881c104f8ac0ee90b445177eabd28ec5e36d34a3bdcacd0505cba1,level1,Faith & National Values,71,12,590,12,2953,32531,0.12033898305084746,0.02404334575008466,0.09077495312163782,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_c8607e758a292ea3db3067071078ef0299653a04666ba5ec27d2342482b8035f,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,71,14,691,29,8414,32531,0.10274963820549927,0.008438317090563347,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_eff76b58161ab113527cb18d8e78347de8f55ae78c7252b2ec330daeaac502a2,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,53,13,691,29,5527,32531,0.07670043415340087,0.009589288945178217,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f28e3d2404ca5567528df3635cf7b9443b37be50818aaa0348cb089a6529e717,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_43ec056a6101afa1e938480103aecd71dd5f41580556a5f8d2a92b6a7cb39e2e,level1,"Money, Banking & Currency",86,15,691,29,1454,32531,0.12445730824891461,0.059147180192572216,0.04469582859426393,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_c564671c3d0494be9713e8aed7bef1b1606f9fd2e00326a0380c1a030558a13b,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,"Trade, Commerce & Tariffs",87,13,691,29,2184,32531,0.12590448625180897,0.03983516483516483,0.0671359626202699,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_8ccd35e076e24796795bc3a35aedb2cbfeaaf13ab647919cce0e273417ba9b52,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,Public Finance & Taxation,95,17,691,29,2743,32531,0.13748191027496381,0.034633612832664966,0.08431957210045803,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_e8f0847f28dd4b908f21eaacaf3179082b6d21c75e5923a43307bcf2ec0b91f3,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,"Economy, Labor & Social Welfare",212,21,691,29,3789,32531,0.3068017366136035,0.05595143837424123,0.11647351756785836,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_eafbd4b043aa70196945ac20b6373759fccbeb5ee6114d53f93b3f2746aaa2f9,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,"Agriculture, Land & Environment",64,16,691,29,1565,32531,0.09261939218523878,0.04089456869009585,0.048107958562601826,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_187088f7ac9d63161fad142d2953522df69ccb73c1cd261c51f3bd0dade8f158,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_c092ca5bdad12513ef74aa364f2bf7a6db5cb739f929d0f0ef4779e5c868cbcd,level1,Infrastructure & Internal Improvements,70,14,691,29,1897,32531,0.10130246020260492,0.03690036900369004,0.05831360855799084,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1f820b8590efab11f11b4a3e8152c3e4493159df0627586186dee8265618a215,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_3676810b2915e5e08405c3c9e3ed6b588696c94d35d477e10ed9cc62058597b4,level1,"Law, Crime & Justice",31,7,691,29,1315,32531,0.04486251808972504,0.023574144486692015,0.0404229811564354,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_487204a303eeeca96098b9b50ad9527e9416deb98f20c36decda70d3982f421d,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,36,11,691,29,4188,32531,0.05209840810419682,0.008595988538681949,0.12873874150809997,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_8007e67b518bfbf532eb2b50dde8e21e2552ec3e2f8760a1d591af8ea7facfc1,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,37,8,691,29,1320,32531,0.053545586107091175,0.02803030303030303,0.04057668070455873,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_247632760a09538d8c5f66aab74d9ad001f8fcf09f6274464be00c1b2d0bda40,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_73fe8a26a7881c104f8ac0ee90b445177eabd28ec5e36d34a3bdcacd0505cba1,level1,Faith & National Values,65,15,691,29,2953,32531,0.09406657018813314,0.02201151371486624,0.09077495312163782,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_091ff5cfc9676d93e02954859df5a02d3b9f00a70f5d75f9187163203ab0da77,president_topic,corpus,all-corpus,All eligible corpus,,herbert-hoover,Herbert Hoover,topic_601685849419f6dd5585ab27f3ab7a941ea2cbf86f3099bca73b67a038d9ce17,level1,Partisan & Media Combat,66,8,691,29,1206,32531,0.0955137481910275,0.05472636815920398,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_e5efdeb56f96889637481107c028a24752a8ecb44bb78bca7c8b414e3aca596b,president_topic,corpus,all-corpus,All eligible corpus,,franklin-d-roosevelt,Franklin D. Roosevelt,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,161,32,1066,47,8414,32531,0.15103189493433397,0.01913477537437604,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_2a55d9db3a6a4ed695a1c9b676a94b59fd7ec448b355cbed71dbde9d65eb0394,president_topic,corpus,all-corpus,All eligible corpus,,franklin-d-roosevelt,Franklin D. Roosevelt,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,487,31,1066,47,5527,32531,0.45684803001876173,0.08811290030758097,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_b71e202e85f6cbd3d2459bc88eb973d57bf5445cfe8c760d5541ab6275e9c6d1,president_topic,corpus,all-corpus,All eligible corpus,,franklin-d-roosevelt,Franklin D. Roosevelt,topic_43ec056a6101afa1e938480103aecd71dd5f41580556a5f8d2a92b6a7cb39e2e,level1,"Money, Banking & Currency",49,15,1066,47,1454,32531,0.04596622889305816,0.03370013755158184,0.04469582859426393,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
